system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,GFW_defory,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
0000000000000000045c_0000000000000000045c_0_0000000000000000045c_0_0000000000000000045c_0,1672.0,132.614059448,978.0,5642.63232422,2007,2009,0,TTF3,15.8061885834,851655.0,7905015.0,270.0,234.0,4754.88183594,3944.51513672,5889.32910156,0.0175164341927,43708.9570313,0,0,0,2527,7.0,sample_3743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d_0000000000000000045d_0_0000000000000000045d_0_0000000000000000045d_0,1672.0,166.328689575,962.0,5613.44824219,2004,2002,0,TTF3,9.01550960541,851805.0,7905015.0,120.0,120.0,4696.31787109,3880.68286133,5773.18798828,0.0177452675998,43678.0429688,0,0,0,2528,4.0,sample_3744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f_0000000000000000045f_0_0000000000000000045f_0_0000000000000000045f_0,1687.0,292.932098389,969.0,5549.35107422,2016,2016,2012,TTF3,13.2386627197,852255.0,7905015.0,108.166542053,108.0,4518.46191406,3704.72680664,5434.72167969,0.0177961718291,43532.375,0,0,0,2531,16.0,sample_3746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460_00000000000000000460_0_00000000000000000460_0_00000000000000000460_0,1687.0,126.119338989,979.0,5503.42626953,2023,2023,0,TTF3,10.8049478531,852405.0,7905015.0,247.38633728,247.0,4459.41699219,3652.73876953,5325.5703125,0.0179347451776,43478.2421875,0,0,0,2532,0.0,sample_3747,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461_00000000000000000461_0_00000000000000000461_0_00000000000000000461_0,1687.0,274.398712158,964.0,5392.328125,2023,2023,0,TTF3,3.1096329689,852555.0,7905015.0,362.491394043,339.0,4401.01123047,3604.99658203,5218.44824219,0.0179415158927,43452.0585938,0,0,0,2533,0.0,sample_3748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000462_00000000000000000462_0_00000000000000000462_0_00000000000000000462_0,1687.0,209.291366577,987.0,5283.15234375,2023,2023,0,TTF3,11.0826444626,852705.0,7905015.0,234.307495117,234.0,4340.99072266,3560.40722656,5113.48242188,0.0178325977176,43401.4492188,0,0,0,2534,0.0,sample_3749,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000463_00000000000000000463_0_00000000000000000463_0_00000000000000000463_0,1687.0,111.571304321,979.0,5176.02148438,2023,2023,0,TTF3,10.9050178528,852855.0,7905015.0,150.0,150.0,4282.86132813,3521.64746094,5010.80810547,0.0184327624738,43353.171875,0,0,0,2535,0.0,sample_3750,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464_00000000000000000464_0_00000000000000000464_0_00000000000000000464_0,1694.0,206.565048218,958.0,5071.06494141,2023,2023,0,TTF3,3.19960141182,853005.0,7905015.0,94.8683319092,95.0,4223.07958984,3488.91088867,4910.5703125,0.0190096721053,43329.90625,0,0,0,2536,0.0,sample_3751,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465_00000000000000000465_0_00000000000000000465_0_00000000000000000465_0,1694.0,257.005371094,959.0,4968.42041016,2020,2020,2004,TTF3,6.34412097931,853155.0,7905015.0,42.4264068604,42.0,4163.95263672,3462.36914063,4812.91992188,0.0187704637647,43285.1132813,0,0,0,2537,5.0,sample_3752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466_00000000000000000466_0_00000000000000000466_0_00000000000000000466_0,1694.0,315.0,1000.0,4675.86376953,2015,2015,2001,TTF3,1.35022449493,853605.0,7905015.0,150.0,30.0,3971.34741211,3421.18408203,4537.14648438,0.0185282714665,43183.2109375,0,0,0,2540,15.0,sample_3753,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000467_00000000000000000467_0_00000000000000000467_0_00000000000000000467_0,1694.0,24.0754985809,1007.0,4584.015625,2010,2001,0,TTF3,12.1060733795,853755.0,7905015.0,300.0,85.0,3895.95947266,3420.0,4451.5390625,0.0181636270136,43164.546875,0,0,0,2541,10.0,sample_3754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000468_00000000000000000468_0_00000000000000000468_0_00000000000000000468_0,1706.0,286.189208984,991.0,4495.29736328,2016,2001,0,TTF3,7.66031646729,853905.0,7905015.0,442.944702148,170.0,3824.26464844,3420.0,4369.40478516,0.0183657668531,43128.921875,0,0,0,2542,0.0,sample_3755,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469_00000000000000000469_0_00000000000000000469_0_00000000000000000469_0,1706.0,272.489562988,1016.0,4409.89794922,2019,2001,0,TTF3,10.8601112366,854055.0,7905015.0,579.396240234,127.0,3750.95996094,3406.94873047,4290.94384766,0.0185819454491,43095.5625,0,0,0,2543,15.0,sample_3756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a_0000000000000000046a_0_0000000000000000046a_0_0000000000000000046a_0,1706.0,223.210083008,1042.0,4328.01318359,2014,2008,2001,TTF3,10.6835079193,854205.0,7905015.0,450.998901367,30.0,3677.66235352,3378.43164063,4216.36083984,0.0205890350044,43079.7265625,0,0,0,2544,0.0,sample_3757,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046b_0000000000000000046b_0_0000000000000000046b_0_0000000000000000046b_0,1672.0,180.0,1014.0,5468.23535156,2022,0,2017,TTF3,1.4320962429,851355.0,7904865.0,589.406494141,234.0,5010.80810547,3956.47558594,6036.86181641,0.0174845885485,43749.2578125,0,0,0,2111,15.0,sample_3758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c_0000000000000000046c_0_0000000000000000046c_0_0000000000000000046c_0,1672.0,83.3674850464,984.0,5529.85546875,2017,2015,2011,TTF3,10.2247200012,851505.0,7904865.0,445.982055664,295.0,4952.54492188,3881.26269531,5916.01220703,0.017561160028,43684.203125,0,0,0,2112,0.0,sample_3759,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d_0000000000000000046d_0_0000000000000000046d_0_0000000000000000046d_0,1672.0,329.620880127,989.0,5495.98046875,2013,2011,0,TTF3,7.97323322296,851655.0,7904865.0,308.868896484,309.0,4892.48388672,3810.47241211,5796.52490234,0.0179553758353,43621.5429688,0,0,0,2113,13.0,sample_3760,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e_0000000000000000046e_0_0000000000000000046e_0_0000000000000000046e_0,1672.0,88.025062561,982.0,5466.01318359,2003,2010,0,TTF3,6.89389324188,851805.0,7904865.0,192.093734741,192.0,4834.09765625,3744.35571289,5678.48583984,0.0177155788988,43591.1054688,0,0,0,2114,3.0,sample_3761,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f_0000000000000000046f_0_0000000000000000046f_0_0000000000000000046f_0,1687.0,164.744888306,968.0,5440.01855469,2010,2009,0,TTF3,5.42764282227,851955.0,7904865.0,120.0,120.0,4774.62060547,3683.16430664,5561.98681641,0.0184439849108,43532.0117188,0,0,0,2115,10.0,sample_3762,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000470_00000000000000000470_0_00000000000000000470_0_00000000000000000470_0,1687.0,263.659820557,984.0,5400.16650391,2016,2016,0,TTF3,2.16078901291,852255.0,7904865.0,192.093734741,108.0,4657.25244141,3565.45922852,5334.01367188,0.0178735256195,43447.8203125,0,0,0,2117,18.0,sample_3763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471_00000000000000000471_0_00000000000000000471_0_00000000000000000471_0,1687.0,295.346160889,968.0,5386.39941406,2023,2023,0,TTF3,5.00628232956,852405.0,7904865.0,308.868896484,216.0,4597.05322266,3511.40991211,5222.7578125,0.0182613190264,43394.640625,0,0,0,2118,0.0,sample_3764,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000472_00000000000000000472_0_00000000000000000472_0_00000000000000000472_0,1687.0,327.804260254,989.0,5376.78320313,2023,2023,0,TTF3,7.57261991501,852555.0,7904865.0,442.944702148,351.0,4538.63427734,3463.01879883,5113.48242188,0.0175578650087,43368.9335938,0,0,0,2119,0.0,sample_3765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000473_00000000000000000473_0_00000000000000000473_0_00000000000000000473_0,1687.0,16.6992435455,986.0,5371.34082031,2023,2023,0,TTF3,4.97235822678,852705.0,7904865.0,349.857116699,350.0,4479.25195313,3416.57714844,5006.31591797,0.0193616710603,43319.2734375,0,0,0,2120,0.0,sample_3766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474_00000000000000000474_0_00000000000000000474_0_00000000000000000474_0,1687.0,325.304840088,964.0,5283.15234375,2023,2023,0,TTF3,3.76924395561,852855.0,7904865.0,240.0,240.0,4419.88671875,3376.16650391,4901.39794922,0.0183466486633,43271.9453125,0,0,0,2121,0.0,sample_3767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475_00000000000000000475_0_00000000000000000475_0_00000000000000000475_0,1694.0,24.1455421448,980.0,5180.36669922,2023,2023,0,TTF3,7.54314994812,853005.0,7904865.0,90.0,90.0,4361.98339844,3342.00537109,4798.875,0.0187855772674,43249.1523438,0,0,0,2122,0.0,sample_3768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476_00000000000000000476_0_00000000000000000476_0_00000000000000000476_0,1694.0,291.370635986,1015.0,4886.68603516,2014,2013,2002,TTF3,17.1568813324,853455.0,7904865.0,84.8528137207,30.0,4173.55957031,3278.79541016,4507.29394531,0.0195630379021,43143.8632813,0,0,0,2125,14.0,sample_3769,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477_00000000000000000477_0_00000000000000000477_0_00000000000000000477_0,1694.0,353.047027588,1035.0,4794.18408203,2014,2008,2001,TTF3,9.76488876343,853605.0,7904865.0,192.093734741,67.0,4100.79248047,3271.23828125,4416.01611328,0.0213707871735,43105.7617188,0,0,0,2126,12.0,sample_3770,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478_00000000000000000478_0_00000000000000000478_0_00000000000000000478_0,1694.0,71.5650482178,1030.0,4704.64648438,2012,2001,0,TTF3,11.1799860001,853755.0,7904865.0,323.109893799,150.0,4027.15771484,3270.0,4328.01318359,0.0214787852019,43087.5703125,0,0,0,2127,12.0,sample_3771,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479_00000000000000000479_0_00000000000000000479_0_00000000000000000479_0,1706.0,33.6900672913,1004.0,4618.24658203,2001,2001,0,TTF3,13.5157814026,853905.0,7904865.0,465.725250244,240.0,3956.47558594,3270.0,4243.48925781,0.0206862557679,43052.8828125,0,0,0,2128,1.0,sample_3772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a_0000000000000000047a_0_0000000000000000047a_0_0000000000000000047a_0,1706.0,292.619873047,1019.0,4535.16259766,2011,2001,0,TTF3,12.2251224518,854055.0,7904865.0,600.749511719,90.0,3881.26269531,3260.49072266,4162.65527344,0.0243988670409,43020.4609375,0,0,0,2129,1.0,sample_3773,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b_0000000000000000047b_0_0000000000000000047b_0_0000000000000000047b_0,1667.0,31.6754684448,985.0,5318.72167969,2013,2013,0,TTF3,12.9588422775,851805.0,7904715.0,308.868896484,309.0,4971.31787109,3609.11352539,5586.20605469,0.0180979967117,43547.4765625,0,0,0,1700,13.0,sample_3774,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c_0000000000000000047c_0_0000000000000000047c_0_0000000000000000047c_0,1675.0,348.178497314,985.0,5292.00341797,2013,2013,0,TTF3,10.3730974197,851955.0,7904715.0,270.0,192.0,4913.50195313,3545.58886719,5467.74169922,0.0179916713387,43488.8632813,0,0,0,1701,13.0,sample_3775,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d_0000000000000000047d_0_0000000000000000047d_0_0000000000000000047d_0,1675.0,65.323135376,981.0,5269.42138672,2013,2013,0,TTF3,9.62914466858,852105.0,7904715.0,295.46572876,60.0,4853.14355469,3487.36279297,5350.85986328,0.0179603230208,43432.6210938,0,0,0,1702,13.0,sample_3776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047e_0000000000000000047e_0_0000000000000000047e_0_0000000000000000047e_0,1675.0,338.962493896,986.0,5251.02832031,2017,2015,0,TTF3,3.32143211365,852255.0,7904715.0,323.109893799,42.0,4794.46533203,3427.09790039,5235.66601563,0.018047330901,43405.3867188,0,0,0,1703,0.0,sample_3777,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f_0000000000000000047f_0_0000000000000000047f_0_0000000000000000047f_0,1675.0,255.963760376,969.0,5236.86914063,2023,2023,0,TTF3,3.93109583855,852405.0,7904715.0,403.608734131,175.0,4735.44091797,3370.83081055,5122.27490234,0.0183871220797,43352.6835938,0,0,0,1704,0.0,sample_3778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480_00000000000000000480_0_00000000000000000480_0_00000000000000000480_0,1675.0,230.355819702,987.0,5226.97802734,2023,2023,0,TTF3,10.724155426,852555.0,7904715.0,516.139526367,313.0,4675.86376953,3320.39160156,5010.80810547,0.0177977830172,43327.2109375,0,0,0,1705,0.0,sample_3779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481_00000000000000000481_0_00000000000000000481_0_00000000000000000481_0,1675.0,52.3860435486,999.0,5221.37890625,2023,2023,0,TTF3,17.7893772125,852705.0,7904715.0,408.044128418,408.0,4618.05175781,3273.30102539,4901.39794922,0.018949508667,43278.0273438,0,0,0,1706,0.0,sample_3780,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482_00000000000000000482_0_00000000000000000482_0_00000000000000000482_0,1675.0,341.565063477,997.0,5220.08642578,2023,2023,0,TTF3,11.1799860001,852855.0,7904715.0,268.328155518,268.0,4557.72949219,3231.09887695,4794.18408203,0.018668577075,43231.1757813,0,0,0,1707,0.0,sample_3781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483_00000000000000000483_0_00000000000000000483_0_00000000000000000483_0,1685.0,102.994613647,994.0,5223.10253906,2023,2023,0,TTF3,3.18181276321,853005.0,7904715.0,150.0,150.0,4499.0,3195.38720703,4689.31787109,0.0188118070364,43208.6210938,0,0,0,1708,0.0,sample_3782,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484_00000000000000000484_0_00000000000000000484_0_00000000000000000484_0,1685.0,248.552261353,995.0,5193.38037109,2023,2023,0,TTF3,14.0736341476,853155.0,7904715.0,90.0,67.0,4440.1015625,3166.38598633,4586.95996094,0.0194012522697,43165.2460938,0,0,0,1709,0.0,sample_3783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485_00000000000000000485_0_00000000000000000485_0_00000000000000000485_0,1685.0,271.90914917,1027.0,4826.92431641,2017,2001,0,TTF3,14.0437307358,853755.0,7904715.0,313.209197998,42.0,4159.62744141,3120.0,4206.20947266,0.0226797647774,43048.9257813,0,0,0,1713,17.0,sample_3784,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486_00000000000000000486_0_00000000000000000486_0_00000000000000000486_0,1698.0,333.434936523,1041.0,4742.75244141,2001,2001,0,TTF3,4.26269292831,853905.0,7904715.0,458.911743164,134.0,4085.73120117,3120.0,4119.18701172,0.0247899182141,43014.7070313,0,0,0,1714,1.0,sample_3785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000488_00000000000000000488_0_00000000000000000488_0_00000000000000000488_0,1698.0,33.6900672913,1016.0,4510.78710938,2009,2011,0,TTF3,6.85322475433,854355.0,7904715.0,305.941162109,30.0,3846.67382813,3058.97045898,3881.26269531,0.0273485928774,42939.0234375,0,0,0,1717,9.0,sample_3787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489_00000000000000000489_0_00000000000000000489_0_00000000000000000489_0,1675.0,313.09085083,996.0,5120.86914063,2013,2013,0,TTF3,10.0304431915,852105.0,7904565.0,436.80657959,108.0,4991.64306641,3348.46240234,5257.109375,0.0181542802602,43346.9726563,0,0,0,1288,14.0,sample_3788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a_0000000000000000048a_0_0000000000000000048a_0_0000000000000000048a_0,1675.0,65.5560455322,999.0,5101.94091797,2020,2013,0,TTF3,5.74984931946,852255.0,7904565.0,465.725250244,60.0,4931.87597656,3289.75683594,5139.81494141,0.0179592836648,43320.2148438,0,0,0,1289,0.0,sample_3789,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b_0000000000000000048b_0_0000000000000000048b_0_0000000000000000048b_0,1675.0,11.3099317551,978.0,5087.36669922,2023,2023,0,TTF3,3.64697051048,852405.0,7904565.0,524.785644531,162.0,4873.77685547,3231.09887695,5024.26123047,0.0186923090369,43268.4648438,0,0,0,1290,0.0,sample_3790,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c_0000000000000000048c_0_0000000000000000048c_0_0000000000000000048c_0,1675.0,277.125,1010.0,5077.18408203,2023,2023,0,TTF3,7.65304899216,852555.0,7904565.0,603.738342285,285.0,4813.85498047,3178.44311523,4910.5703125,0.0185631494969,43243.4726563,0,0,0,1291,0.0,sample_3791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e_0000000000000000048e_0_0000000000000000048e_0_0000000000000000048e_0,1698.0,167.005386353,1044.0,4789.95800781,2012,2009,0,TTF3,6.34412097931,854055.0,7904565.0,402.492248535,42.0,4145.86523438,2968.63598633,3910.71606445,0.0292162429541,42907.03125,0,0,0,1301,12.0,sample_3793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f_0000000000000000048f_0_0000000000000000048f_0_0000000000000000048f_0,1698.0,155.955780029,1027.0,4714.67919922,2014,2001,1994,TTF3,16.5185661316,854205.0,7904565.0,342.052612305,30.0,4058.43554688,2935.86450195,3828.73339844,0.0307321548462,42892.3632813,0,0,0,1302,14.0,sample_3794,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490_00000000000000000490_0_00000000000000000490_0_00000000000000000490_0,1675.0,4.76364088058,1022.0,4952.90820313,2016,2016,0,TTF3,16.7538890839,852255.0,7904415.0,611.882324219,67.0,5070.0,3153.28393555,5046.60302734,0.0188757758588,43234.6601563,0,0,0,875,2.0,sample_3795,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491_00000000000000000491_0_00000000000000000491_0_00000000000000000491_0,1675.0,344.054595947,990.0,4937.89453125,2023,2023,0,TTF3,10.31508255,852405.0,7904415.0,657.95135498,108.0,5010.80810547,3092.32910156,4928.86376953,0.0188233330846,43183.8632813,0,0,0,876,0.0,sample_3796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000578_00000000000000000578_0_00000000000000000578_0_00000000000000000578_0,1590.0,86.3086166382,1066.0,5373.60205078,2022,2022,0,CZ3,14.5135765076,852105.0,7918215.0,228.473190308,228.0,5220.0,8477.90625,4872.39160156,0.0144069232047,47713.5546875,0,0,38962,0,0.0,sample_4027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593_00000000000000000593_0_00000000000000000593_0_00000000000000000593_0,1601.0,82.5685882568,1085.0,5508.41162109,2022,2022,0,CZ3,5.52021312714,851955.0,7918065.0,94.8683319092,95.0,5432.07128906,8601.00585938,4937.25634766,0.0146917235106,47799.4023438,0,0,38547,0,0.0,sample_4054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594_00000000000000000594_0_00000000000000000594_0_00000000000000000594_0,1601.0,90.0,1062.0,5522.68945313,2022,2022,0,CZ3,13.5859909058,852105.0,7918065.0,169.705627441,170.0,5329.62451172,8627.07324219,5004.96777344,0.0144307343289,47686.71875,0,0,38548,0,0.0,sample_4055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074f_0000000000000000074f_0_0000000000000000074f_0_0000000000000000074f_0,1588.0,336.801422119,1120.0,4879.22119141,2023,0,0,CZ3,5.43800783157,851355.0,7915815.0,271.661560059,268.0,5670.07958984,9814.35644531,5716.16113281,0.0196843165904,47776.1484375,0,0,32333,0,0.0,sample_4498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079e_0000000000000000079e_0_0000000000000000079e_0_0000000000000000079e_0,1580.0,301.184967041,1146.0,5971.80859375,2022,0,2021,CZ3,20.3122272491,847905.0,7915365.0,2145.3671875,162.0,6224.18652344,6427.14550781,5724.89306641,0.0243893973529,50159.4648438,0,0,31068,0,0.0,sample_4577,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e3_000000000000000007e3_0_000000000000000007e3_0_000000000000000007e3_0,1567.0,201.31791687,1000.0,4011.03466797,2019,2018,0,CZ3,20.141084671,845805.0,7914915.0,2960.43920898,30.0,7272.75732422,4406.73339844,5289.70703125,0.0268428362906,51907.0,0,0,29812,0,19.0,sample_4646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000839_00000000000000000839_0_00000000000000000839_0_00000000000000000839_0,1581.0,351.869903564,1024.0,3972.70678711,2008,0,0,CZ3,19.4712200165,846105.0,7914315.0,2407.86206055,95.0,6657.70214844,4848.2265625,5946.51171875,0.025602215901,51432.484375,0,0,28158,0,8.0,sample_4732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000845_00000000000000000845_0_00000000000000000845_0_00000000000000000845_0,1608.0,295.974395752,1043.0,3974.51879883,2017,0,2017,CZ3,10.2460594177,851355.0,7914315.0,1233.28833008,350.0,4170.10791016,9978.8671875,5160.87207031,0.0204598698765,47421.9960938,0,0,28193,0,17.0,sample_4744,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ae_000000000000000008ae_0_000000000000000008ae_0_000000000000000008ae_0,1585.0,309.472473145,1017.0,3718.18505859,2011,0,0,CZ3,10.39935112,846105.0,7913565.0,1804.24499512,162.0,6215.50488281,5070.35498047,6672.21875,0.0230962112546,51168.4296875,0,0,26088,0,0.0,sample_4849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f7_000000000000000008f7_0_000000000000000008f7_0_000000000000000008f7_0,1625.0,171.158187866,1001.0,3732.80053711,2019,2001,0,CZ3,10.7444162369,851205.0,7913265.0,516.139526367,42.0,3121.29785156,10041.3544922,5028.02148438,0.0228180550039,47195.4882813,0,0,25294,0,0.0,sample_4922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000916_00000000000000000916_0_00000000000000000916_0_00000000000000000916_0,1608.0,180.0,981.0,4565.72021484,2023,2010,1997,CZ3,9.92624568939,850305.0,7912965.0,30.0,30.0,2988.72875977,9259.84863281,5814.89453125,0.0222516860813,47642.2539063,0,0,24460,0,0.0,sample_4953,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000967_00000000000000000967_0_00000000000000000967_0_00000000000000000967_0,1656.0,294.443939209,997.0,3389.07055664,2006,1999,0,CZ3,11.3861656189,851505.0,7911765.0,30.0,30.0,1629.96936035,10403.125,4421.515625,0.0263921637088,46552.9960938,0,0,21156,0,0.0,sample_5034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c4_000000000000000009c4_0_000000000000000009c4_0_000000000000000009c4_0,1639.0,332.744659424,1021.0,4286.64208984,2017,2016,0,CZ3,17.189201355,851205.0,7910115.0,1380.0,382.0,94.8683319092,8876.40136719,4440.0,0.022370506078,46103.3085938,0,0,16600,0,0.0,sample_5127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f38_00000000000000001f38_0_00000000000000001f38_0_00000000000000001f38_0,2235.0,172.921081543,492.0,2095.70996094,2020,0,2010,ANK3,32.7165603638,899955.0,7954515.0,534.13482666,42.0,2415.88500977,7382.68261719,2303.7578125,0.172551587224,39012.1640625,139469,0,0,0,0.0,sample_5145,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f32_00000000000000001f32_0_00000000000000001f32_0_00000000000000001f32_0,2276.0,217.874984741,441.0,1710.26318359,2004,0,2004,ANK3,20.8097190857,899505.0,7954665.0,270.0,42.0,2554.40795898,7601.90771484,1891.90380859,0.229622870684,39048.4921875,139880,0,0,0,4.0,sample_5146,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f2e_00000000000000001f2e_0_00000000000000001f2e_0_00000000000000001f2e_0,2235.0,285.945404053,510.0,2044.6270752,2010,0,2010,ANK3,25.8891849518,899805.0,7954815.0,216.333084106,108.0,2415.88500977,7700.421875,2219.3918457,0.182796165347,38957.4648438,140296,0,0,0,10.0,sample_5150,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f2f_00000000000000001f2f_0_00000000000000001f2f_0_00000000000000001f2f_0,2235.0,166.328689575,550.0,2184.03295898,2010,0,2009,ANK3,17.6054763794,899955.0,7954815.0,349.857116699,30.0,2280.78930664,7680.234375,2365.4387207,0.176320597529,38945.7421875,140297,0,0,0,10.0,sample_5151,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f27_00000000000000001f27_0_00000000000000001f27_0_00000000000000001f27_0,2120.0,125.362464905,531.0,2658.00683594,2005,0,0,ANK3,17.5769672394,900405.0,7954965.0,30.0,30.0,1811.21508789,7786.71923828,2837.81616211,0.143246218562,38843.1835938,140714,0,0,0,5.0,sample_5159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f2a_00000000000000001f2a_0_00000000000000001f2a_0_00000000000000001f2a_0,2119.0,129.685455322,600.0,3083.58569336,2010,0,2007,ANK3,26.9737148285,900855.0,7954965.0,301.496276855,60.0,1410.3190918,7770.23144531,3274.26318359,0.106605857611,38787.515625,140717,0,0,0,7.0,sample_5162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f18_00000000000000001f18_0_00000000000000001f18_0_00000000000000001f18_0,2120.0,250.730712891,388.0,2047.92578125,2003,0,2003,ANK3,28.4982089996,899655.0,7955115.0,84.8528137207,42.0,2428.70336914,8019.60107422,2147.04443359,0.183885529637,38915.6953125,141123,0,0,0,3.0,sample_5165,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f1b_00000000000000001f1b_0_00000000000000001f1b_0_00000000000000001f1b_0,2120.0,93.6913833618,637.0,2441.82299805,2010,0,2001,ANK3,14.5135765076,900105.0,7955115.0,271.661560059,150.0,2022.49841309,7961.3125,2583.66015625,0.158846959472,38855.375,141126,0,0,0,10.0,sample_5168,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f1e_00000000000000001f1e_0_00000000000000001f1e_0_00000000000000001f1e_0,2119.0,132.87890625,650.0,3132.09204102,2007,1994,0,ANK3,9.0460319519,900855.0,7955115.0,276.586334229,210.0,1341.64074707,7920.22705078,3310.61938477,0.109908074141,38764.203125,141131,0,0,0,5.0,sample_5171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f20_00000000000000001f20_0_00000000000000001f20_0_00000000000000001f20_0,2119.0,162.439727783,608.0,3415.25976563,2010,0,2011,ANK3,19.0475177765,901155.0,7955115.0,212.132034302,30.0,1075.40686035,7922.04541016,3602.12426758,0.113430298865,38731.6875,141133,0,0,0,10.0,sample_5173,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f21_00000000000000001f21_0_00000000000000001f21_0_00000000000000001f21_0,2231.0,252.897277832,516.0,4928.49853516,2016,2015,2001,ANK3,6.46662521362,905505.0,7955115.0,94.8683319092,30.0,390.0,8346.52636719,3906.91699219,0.0691991522908,38331.5585938,141162,0,0,0,16.0,sample_5174,"{""type"":""MultiPoint"",""coordinates"":[]}"
