system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
000000000000000013d6_000000000000000013d6_0_000000000000000013d6_0,1714.0,355.030273438,1011.0,3144.28051758,0,0,CFAM3,10.8900718689,859155.0,7915665.0,1170.38452148,247.0,5365.38916016,7374.44921875,1431.2232666,0.0168011058122,44831.0351563,0,31971,0,0,0.0,sample_76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b2_000000000000000013b2_0_000000000000000013b2_0,1639.0,357.510437012,1000.0,3634.45996094,0,0,CFAM3,16.054315567,853605.0,7915815.0,1435.61828613,30.0,5959.36230469,10819.0664063,3515.25244141,0.0171342790127,46512.4492188,0,32348,0,0,0.0,sample_77,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b3_000000000000000013b3_0_000000000000000013b3_0,1639.0,45.0,999.0,3586.47460938,0,0,CFAM3,11.9767255783,853755.0,7915815.0,1376.4083252,60.0,5880.68896484,10712.6884766,3370.83081055,0.0168447177857,46468.953125,0,32349,0,0,0.0,sample_78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b4_000000000000000013b4_0_000000000000000013b4_0,1670.0,348.023864746,1006.0,3544.19238281,0,0,CFAM3,8.0010433197,853905.0,7915815.0,1328.15661621,108.0,5804.82568359,10606.6015625,3226.91796875,0.017131190747,46383.5859375,0,32350,0,0,0.0,sample_79,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b5_000000000000000013b5_0_000000000000000013b5_0,1670.0,342.897277832,1008.0,3507.81982422,0,0,CFAM3,12.7725782394,854055.0,7915815.0,1281.60058594,124.0,5731.88427734,10500.5566406,3083.58569336,0.0170174073428,46300.3828125,0,32351,0,0,0.0,sample_80,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b6_000000000000000013b6_0_000000000000000013b6_0,1670.0,65.8544540405,1002.0,3477.54223633,0,0,CFAM3,14.8335256577,854205.0,7915815.0,1247.7980957,30.0,5661.97851563,10395.2490234,2940.91821289,0.0169382169843,46259.59375,0,32352,0,0,0.0,sample_81,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b7_000000000000000013b7_0_000000000000000013b7_0,1670.0,228.012786865,993.0,3453.52001953,0,0,CFAM3,6.39691972733,854355.0,7915815.0,1231.46252441,60.0,5595.22119141,10291.0498047,2799.01757813,0.0169252026826,46179.6289063,0,32353,0,0,0.0,sample_82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b8_000000000000000013b8_0_000000000000000013b8_0,1670.0,222.797409058,1003.0,3435.88427734,0,0,CFAM3,8.7166967392,854505.0,7915815.0,1233.28833008,120.0,5531.7265625,10187.9931641,2656.31323242,0.0169982500374,46101.8242188,0,32354,0,0,0.0,sample_83,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b9_000000000000000013b9_0_000000000000000013b9_0,1679.0,303.690063477,996.0,3422.10473633,0,0,CFAM3,3.43891239166,854955.0,7915815.0,933.380981445,134.0,5361.94921875,9886.03515625,2229.91040039,0.0173423886299,45916.7148438,0,32357,0,0,0.0,sample_84,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ba_000000000000000013ba_0_000000000000000013ba_0,1679.0,210.963760376,1005.0,3430.64135742,0,0,CFAM3,13.6557855606,855105.0,7915815.0,834.086303711,277.0,5312.62646484,9787.91113281,2089.25830078,0.0170101933181,45881.3007813,0,32358,0,0,0.0,sample_85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013bb_000000000000000013bb_0_000000000000000013bb_0,1699.0,170.53767395,1034.0,4423.85595703,0,0,CFAM3,5.78883218765,857805.0,7915815.0,362.491394043,30.0,5112.77832031,8291.35058594,174.92855835,0.0179944466799,45062.9023438,0,32376,0,0,0.0,sample_86,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013bc_000000000000000013bc_0_000000000000000013bc_0,1699.0,288.434936523,1003.0,4148.79492188,2016,0,CFAM3,8.98487663269,858105.0,7915815.0,647.611022949,85.0,5160.08740234,8161.15820313,445.982055664,0.0184226837009,45006.3554688,0,32378,0,0,16.0,sample_87,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013bd_000000000000000013bd_0_000000000000000013bd_0,1699.0,289.440032959,1038.0,4012.60522461,2020,2015,CFAM3,8.54372596741,858255.0,7915815.0,794.292114258,218.0,5190.08691406,8099.44433594,589.406494141,0.0182128064334,44988.4921875,0,32379,0,0,15.0,sample_88,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013be_000000000000000013be_0_000000000000000013be_0,1714.0,7.43140745163,1014.0,3877.43481445,2020,2015,CFAM3,10.9398050308,858405.0,7915815.0,942.019104004,242.0,5224.22265625,8040.05615234,725.603210449,0.0176202170551,44954.2421875,0,32380,0,0,15.0,sample_89,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013bf_000000000000000013bf_0_000000000000000013bf_0,1714.0,75.4110794067,1005.0,3743.39428711,0,0,CFAM3,17.4479522705,858555.0,7915815.0,1090.36694336,240.0,5260.61767578,7964.42089844,849.058288574,0.017054438591,44921.9375,0,32381,0,0,0.0,sample_90,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013c0_000000000000000013c0_0_000000000000000013c0_0,1714.0,267.510437012,1005.0,3610.609375,0,0,CFAM3,10.8601112366,858705.0,7915815.0,1239.11254883,90.0,5299.39599609,7835.97460938,973.498840332,0.0160585679114,44906.5117188,0,32382,0,0,0.0,sample_91,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013c1_000000000000000013c1_0_000000000000000013c1_0,1714.0,83.6598052979,991.0,3479.22412109,0,0,CFAM3,10.6835079193,858855.0,7915815.0,1328.49536133,42.0,5342.10644531,7708.30712891,1098.58996582,0.0161481797695,44877.1054688,0,32383,0,0,0.0,sample_92,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013c2_000000000000000013c2_0_000000000000000013c2_0,1714.0,33.6900672913,1002.0,3349.40283203,0,0,CFAM3,8.54372596741,859005.0,7915815.0,1320.0,108.0,5288.515625,7581.45751953,1224.13232422,0.0163025408983,44849.6054688,0,32384,0,0,0.0,sample_93,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013c3_000000000000000013c3_0_000000000000000013c3_0,1714.0,253.072494507,992.0,3221.33520508,0,0,CFAM3,5.72043323517,859155.0,7915815.0,1320.34082031,108.0,5227.32226563,7455.46777344,1348.33227539,0.0164158567786,44836.5703125,0,32385,0,0,0.0,sample_94,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a2_000000000000000013a2_0_000000000000000013a2_0,1639.0,152.592422485,1013.0,3775.95019531,0,0,CFAM3,14.2220506668,853605.0,7915965.0,1571.7824707,30.0,5833.05224609,10924.8203125,3557.87866211,0.0169166121632,46544.7421875,0,32762,0,0,0.0,sample_95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a3_000000000000000013a3_0_000000000000000013a3_0,1639.0,175.815078735,998.0,3729.78540039,0,0,CFAM3,9.7198677063,853755.0,7915965.0,1517.89331055,60.0,5752.65136719,10818.7333984,3415.25976563,0.0171220898628,46500.9179688,0,32763,0,0,0.0,sample_96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a4_000000000000000013a4_0_000000000000000013a4_0,1670.0,183.366455078,991.0,3689.14624023,0,0,CFAM3,4.0586643219,853905.0,7915965.0,1471.22399902,85.0,5675.07714844,10712.6884766,3273.30102539,0.0173922870308,46414.890625,0,32764,0,0,0.0,sample_97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a5_000000000000000013a5_0_000000000000000013a5_0,1670.0,139.573928833,996.0,3654.21679688,0,0,CFAM3,8.40658378601,854055.0,7915965.0,1426.18371582,180.0,5600.44628906,10607.3652344,3130.65478516,0.0173968523741,46331.0195313,0,32765,0,0,0.0,sample_98,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a6_000000000000000013a6_0_000000000000000013a6_0,1670.0,131.423660278,992.0,3625.16210938,0,0,CFAM3,10.6987705231,854205.0,7915965.0,1395.88684082,30.0,5528.87890625,10503.1279297,2988.72875977,0.0168531257659,46289.8945313,0,32766,0,0,0.0,sample_99,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a7_000000000000000013a7_0_000000000000000013a7_0,1670.0,289.133636475,992.0,3602.12426758,0,0,CFAM3,12.1943836212,854355.0,7915965.0,1381.30371094,60.0,5460.49462891,10400.0097656,2846.04980469,0.01660820283,46209.2578125,0,32767,0,0,0.0,sample_100,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a8_000000000000000013a8_0_000000000000000013a8_0,1670.0,319.899078369,1011.0,3585.21972656,0,0,CFAM3,11.694817543,854505.0,7915965.0,1368.21044922,170.0,5395.41455078,10298.0439453,2704.16357422,0.0167660545558,46130.7695313,0,32768,0,0,0.0,sample_101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a9_000000000000000013a9_0_000000000000000013a9_0,1670.0,64.133644104,1016.0,3574.53491211,0,0,CFAM3,16.9941310883,854655.0,7915965.0,1256.06530762,60.0,5333.76025391,10197.2646484,2563.20117188,0.0166695322841,46092.3320313,0,32769,0,0,0.0,sample_102,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013aa_000000000000000013aa_0_000000000000000013aa_0,1679.0,265.030273438,1018.0,3572.01635742,0,0,CFAM3,10.8900718689,854955.0,7915965.0,1044.84448242,124.0,5221.20654297,9999.41015625,2284.73193359,0.0167494993657,45943.9375,0,32771,0,0,0.0,sample_103,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ab_000000000000000013ab_0_000000000000000013ab_0,1699.0,81.3268280029,1015.0,4347.93066406,0,0,CFAM3,13.9648809433,857955.0,7915965.0,566.038879395,30.0,4986.23095703,8360.53222656,256.320098877,0.0187537446618,45059.125,0,32791,0,0,0.0,sample_104,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ac_000000000000000013ac_0_000000000000000013ac_0,1699.0,253.072494507,1000.0,4212.83740234,0,2016,CFAM3,11.329044342,858105.0,7915965.0,697.782226563,108.0,5012.78369141,8297.58984375,391.152130127,0.0184827987105,45021.1640625,0,32792,0,0,0.0,sample_105,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ad_000000000000000013ad_0_000000000000000013ad_0,1699.0,284.858612061,1038.0,4078.78662109,0,0,CFAM3,11.9272518158,858255.0,7915965.0,835.703308105,150.0,5043.65917969,8236.8984375,516.139526367,0.0174350850284,45002.9257813,0,32793,0,0,17.0,sample_106,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ae_000000000000000013ae_0_000000000000000013ae_0,1714.0,119.744880676,1023.0,3945.8840332,0,0,CFAM3,7.65304899216,858405.0,7915965.0,977.189819336,95.0,5078.77929688,8170.25097656,642.028015137,0.0164561234415,44967.9140625,0,32794,0,0,0.0,sample_107,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013af_000000000000000013af_0_000000000000000013af_0,1714.0,88.3634262085,995.0,3814.24951172,0,0,CFAM3,8.30048370361,858555.0,7915965.0,1120.89245605,175.0,5115.33007813,8042.29443359,766.615966797,0.0164895262569,44934.8476563,0,32795,0,0,0.0,sample_108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b0_000000000000000013b0_0_000000000000000013b0_0,1714.0,294.075500488,1014.0,3684.01953125,0,0,CFAM3,12.1060733795,858705.0,7915965.0,1266.05688477,120.0,5155.20117188,7915.11230469,890.44934082,0.0164432004094,44919.0429688,0,32796,0,0,0.0,sample_109,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b1_000000000000000013b1_0_000000000000000013b1_0,1714.0,80.3624649048,986.0,3428.41064453,0,0,CFAM3,12.6255464554,859005.0,7915965.0,1470.0,30.0,5152.75634766,7663.22363281,1140.39465332,0.0162373129278,44860.6054688,0,32798,0,0,0.0,sample_110,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001393_00000000000000001393_0_00000000000000001393_0,1670.0,204.863693237,1014.0,3834.48828125,0,0,CFAM3,10.6631202698,853905.0,7916115.0,1612.76159668,42.0,5546.35009766,10819.4824219,3320.39160156,0.0167569648474,46445.390625,0,33178,0,0,0.0,sample_111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001394_00000000000000001394_0_00000000000000001394_0,1670.0,183.576339722,1036.0,3800.89453125,0,0,CFAM3,14.9592466354,854055.0,7916115.0,1571.7824707,95.0,5469.96337891,10715.2089844,3178.44311523,0.0166799277067,46360.8632813,0,33179,0,0,0.0,sample_112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001395_00000000000000001395_0_00000000000000001395_0,1670.0,158.838745117,1013.0,3772.96972656,0,0,CFAM3,15.48341465,854205.0,7916115.0,1544.34448242,124.0,5396.66552734,10612.03125,3037.26855469,0.0166388805956,46319.40625,0,33180,0,0,0.0,sample_113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001396_00000000000000001396_0_00000000000000001396_0,1670.0,129.143981934,995.0,3750.83984375,0,0,CFAM3,13.0080003738,854355.0,7916115.0,1531.17602539,134.0,5326.58447266,10509.9814453,2896.98120117,0.016774373129,46238.1015625,0,33181,0,0,0.0,sample_114,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001397_00000000000000001397_0_00000000000000001397_0,1670.0,308.990997314,996.0,3734.60839844,0,0,CFAM3,12.6887960434,854505.0,7916115.0,1467.5489502,120.0,5259.84814453,10409.0917969,2757.71655273,0.0162821561098,46158.9453125,0,33182,0,0,0.0,sample_115,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001398_00000000000000001398_0_00000000000000001398_0,1670.0,82.3493499756,995.0,3724.35229492,0,0,CFAM3,15.7311515808,854655.0,7916115.0,1357.64501953,42.0,5196.58544922,10309.3984375,2619.63745117,0.0164032634348,46120.171875,0,33183,0,0,0.0,sample_116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001399_00000000000000001399_0_00000000000000001399_0,1679.0,347.735229492,1000.0,3721.93505859,0,0,CFAM3,11.0973062515,854955.0,7916115.0,1164.98925781,150.0,5080.99414063,10113.7382813,2347.87133789,0.0165803935379,45970.4101563,0,33185,0,0,0.0,sample_117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000139a_0000000000000000139a_0_0000000000000000139a_0,1679.0,0.0,1002.0,3729.78540039,0,2019,CFAM3,8.99714374542,855105.0,7916115.0,1087.06030273,295.0,5028.91650391,10017.84375,2213.70727539,0.0162540767342,45934.3007813,0,33186,0,0,0.0,sample_118,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000139b_0000000000000000139b_0_0000000000000000139b_0,1699.0,171.869903564,1015.0,4548.24121094,0,0,CFAM3,5.05115270615,857805.0,7916115.0,551.543273926,60.0,4815.44384766,8560.51953125,67.0820388794,0.0183785110712,45094.15625,0,33204,0,0,0.0,sample_119,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000139c_0000000000000000139c_0_0000000000000000139c_0,1699.0,47.0454063416,993.0,4414.18164063,0,0,CFAM3,9.37478256226,857955.0,7916115.0,657.95135498,67.0,4838.28466797,8496.41113281,189.736663818,0.0176793076098,45074.0585938,0,33205,0,0,0.0,sample_120,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000139d_0000000000000000139d_0_0000000000000000139d_0,1699.0,255.256439209,1011.0,4281.1796875,0,0,CFAM3,9.29819965363,858105.0,7916115.0,774.209289551,190.0,4865.64501953,8434.48242188,308.868896484,0.0161583889276,45035.3476563,0,33206,0,0,0.0,sample_121,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000139e_0000000000000000139e_0_0000000000000000139e_0,1699.0,318.731384277,1015.0,4149.33740234,2020,2015,CFAM3,15.1967687607,858255.0,7916115.0,900.49987793,90.0,4897.44824219,8374.78320313,432.666168213,0.0162834040821,45016.7304688,0,33207,0,0,15.0,sample_122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000139f_0000000000000000139f_0_0000000000000000139f_0,1714.0,192.994613647,986.0,3889.6015625,0,2017,CFAM3,3.18181276321,858555.0,7916115.0,1170.0,67.0,4970.32177734,8122.19189453,684.105224609,0.016298616305,44947.1445313,0,33209,0,0,0.0,sample_123,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a0_000000000000000013a0_0_000000000000000013a0_0,1714.0,202.380142212,1015.0,3761.98095703,0,0,CFAM3,8.71035480499,858705.0,7916115.0,1309.73278809,67.0,5011.34716797,7996.28027344,807.774719238,0.0161661095917,44930.9609375,0,33210,0,0,0.0,sample_124,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a1_000000000000000013a1_0_000000000000000013a1_0,1714.0,237.528808594,986.0,3512.05078125,0,0,CFAM3,12.2601480484,859005.0,7916115.0,1594.80407715,30.0,5017.80810547,7747.03173828,1056.83483887,0.0159829650074,44871.0039063,0,33212,0,0,0.0,sample_125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001381_00000000000000001381_0_00000000000000001381_0,1639.0,130.364532471,1067.0,4060.76342773,0,0,CFAM3,12.3385448456,853605.0,7916265.0,1850.54040527,108.0,5583.95019531,10653.8447266,3652.73876953,0.0174463223666,46591.6523438,0,33590,0,0,0.0,sample_126,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001382_00000000000000001382_0_00000000000000001382_0,1639.0,155.376434326,1046.0,4017.87255859,0,0,CFAM3,12.4077634811,853755.0,7916265.0,1802.49829102,30.0,5499.90917969,10688.6337891,3511.40991211,0.0168027635664,46547.34375,0,33591,0,0,0.0,sample_127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001383_00000000000000001383_0_00000000000000001383_0,1668.0,73.3007583618,1031.0,3980.17578125,0,0,CFAM3,4.97235822678,853905.0,7916265.0,1755.70495605,30.0,5418.71777344,10725.4091797,3370.83081055,0.0165200382471,46460.34375,0,33592,0,0,0.0,sample_128,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001384_00000000000000001384_0_00000000000000001384_0,1668.0,17.5255680084,1041.0,3947.82226563,0,0,CFAM3,9.42741107941,854055.0,7916265.0,1718.1385498,134.0,5340.50537109,10764.1484375,3231.09887695,0.0168268792331,46375.4921875,0,33593,0,0,0.0,sample_129,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001385_00000000000000001385_0_00000000000000001385_0,1668.0,33.3663673401,1007.0,3920.94384766,0,0,CFAM3,11.5603237152,854205.0,7916265.0,1693.07409668,268.0,5265.40576172,10721.9257813,3092.32910156,0.0163070037961,46333.8710938,0,33594,0,0,0.0,sample_130,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001386_00000000000000001386_0_00000000000000001386_0,1668.0,27.8972702026,998.0,3899.65380859,0,0,CFAM3,9.10674953461,854355.0,7916265.0,1679.19628906,150.0,5193.55371094,10620.9326172,2954.65722656,0.0162708051503,46252.2382813,0,33595,0,0,0.0,sample_131,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001387_00000000000000001387_0_00000000000000001387_0,1668.0,51.7098350525,991.0,3874.18383789,0,0,CFAM3,11.4051351547,854655.0,7916265.0,1467.5489502,30.0,5060.13818359,10422.4853516,2683.28149414,0.016562493518,46133.8046875,0,33597,0,0,0.0,sample_132,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001388_00000000000000001388_0_00000000000000001388_0,1668.0,357.709381104,995.0,3870.11621094,0,0,CFAM3,5.95158433914,854805.0,7916265.0,1374.11791992,30.0,4998.85009766,10325.1005859,2549.11743164,0.0164542999119,46057.5195313,0,33598,0,0,0.0,sample_133,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001389_00000000000000001389_0_00000000000000001389_0,1678.0,217.874984741,994.0,3871.86010742,0,0,CFAM3,8.11127948761,854955.0,7916265.0,1291.39465332,162.0,4941.35595703,10228.9882813,2415.88500977,0.0161973703653,45983.3671875,0,33599,0,0,0.0,sample_134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138a_0000000000000000138a_0_0000000000000000138a_0,1678.0,254.981643677,1011.0,3879.40722656,0,0,CFAM3,10.0304431915,855105.0,7916265.0,1221.55639648,306.0,4887.79101563,10134.1845703,2284.73193359,0.016008913517,45947.0898438,0,33600,0,0,0.0,sample_135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138b_0000000000000000138b_0_0000000000000000138b_0,1704.0,322.125030518,1000.0,4616.4921875,0,0,CFAM3,10.7595844269,857805.0,7916265.0,624.25958252,67.0,4666.90478516,8695.86132813,0.0,0.0174082387239,45101.5742188,0,33618,0,0,0.0,sample_136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138c_0000000000000000138c_0_0000000000000000138c_0,1704.0,116.565048218,1004.0,4484.47314453,0,2022,CFAM3,12.604382515,857955.0,7916265.0,751.797851563,175.0,4690.46923828,8632.7578125,108.166542053,0.0173329915851,45081.2890625,0,33619,0,0,0.0,sample_137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138d_0000000000000000138d_0_0000000000000000138d_0,1704.0,30.0685825348,1005.0,4353.61914063,0,0,CFAM3,5.2267036438,858105.0,7916265.0,870.0,212.0,4718.68603516,8571.81445313,228.473190308,0.0163154564798,45042.2070313,0,33620,0,0,0.0,sample_138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138e_0000000000000000138e_0_0000000000000000138e_0,1704.0,312.273681641,1004.0,4224.03857422,0,0,CFAM3,13.9158086777,858255.0,7916265.0,984.073181152,67.0,4751.47363281,8455.796875,349.857116699,0.0162355247885,45023.40625,0,33621,0,0,0.0,sample_139,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138f_0000000000000000138f_0_0000000000000000138f_0,1725.0,116.07535553,1013.0,4095.8515625,0,2015,CFAM3,12.2994165421,858405.0,7916265.0,1106.75195313,30.0,4787.703125,8329.52539063,474.341644287,0.0163842402399,44987.265625,0,33622,0,0,18.0,sample_140,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001390_00000000000000001390_0_00000000000000001390_0,1725.0,125.909721375,988.0,3969.19384766,2017,0,CFAM3,8.48523807526,858555.0,7916265.0,1235.47558594,108.0,4825.61914063,8204.05371094,600.0,0.0163272581995,44953.0703125,0,33623,0,0,17.0,sample_141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001391_00000000000000001391_0_00000000000000001391_0,1725.0,305.217590332,1004.0,3844.21655273,0,0,CFAM3,19.1271018982,858705.0,7916265.0,1368.53930664,150.0,4867.86376953,8079.41845703,725.603210449,0.0163194686174,44936.6953125,0,33624,0,0,0.0,sample_142,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001392_00000000000000001392_0_00000000000000001392_0,1725.0,100.175514221,991.0,3721.08862305,0,1994,CFAM3,18.2728900909,858855.0,7916265.0,1504.7923584,95.0,4914.32617188,7955.65820313,849.058288574,0.0167129915208,44905.3867188,0,33625,0,0,0.0,sample_143,"{""type"":""MultiPoint"",""coordinates"":[]}"
